tree_id,trunk_diam,status,health,spc_common,neighborhood
271715,9,Alive,Good,Callery pear,Rossville-Woodrow
484360,5,Alive,Good,Amur maackia,Soundview-Castle Hill-Clason Point-Harding Park
450048,3,Alive,Good,American elm,Homecrest
108808,3,Alive,Poor,honeylocust,Bedford
226985,12,Alive,Good,littleleaf linden,Midwood
75406,28,Alive,Good,London planetree,QN05
51045,0,Stump,,,Great Kills
395283,4,Alive,Good,red maple,Melrose South-Mott Haven North
372170,18,Alive,Good,Norway maple,Steinway
450954,3,Alive,Good,cherry,East New York
191058,5,Alive,Good,red maple,Oakwood-Oakwood Beach
163633,3,Alive,Good,bald cypress,Brighton Beach
104550,7,Alive,Fair,Norway maple,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
282040,12,Alive,Good,Norway maple,Kew Gardens
325345,28,Alive,Good,London planetree,Georgetown-Marine Park-Bergen Beach-Mill Basin
165417,11,Alive,Good,Callery pear,Charleston-Richmond Valley-Tottenville
499158,16,Alive,Fair,sweetgum,New Springville-Bloomfield-Travis
590945,25,Alive,Good,northern red oak,Glen Oaks-Floral Park-New Hyde Park
15244,15,Alive,Good,Norway maple,Whitestone
275997,24,Alive,Fair,London planetree,Charleston-Richmond Valley-Tottenville
286389,4,Alive,Poor,cherry,Flatlands
143012,4,Alive,Good,Japanese zelkova,Park Slope-Gowanus
352272,8,Alive,Poor,Norway maple,Rossville-Woodrow
337603,9,Alive,Good,red maple,Rossville-Woodrow
248834,25,Alive,Good,maple,Queens Village
480533,7,Alive,Good,'Schubert' chokecherry,Port Richmond
334259,3,Alive,Good,Callery pear,Rossville-Woodrow
398078,9,Alive,Good,Callery pear,Central Harlem North-Polo Grounds
165063,9,Alive,Good,Callery pear,Arden Heights
224007,12,Alive,Good,honeylocust,Bellerose
633236,13,Alive,Fair,Norway maple,28
107614,24,Alive,Good,London planetree,Jamaica Estates-Holliswood
70654,7,Alive,Fair,hedge maple,Seagate-Coney Island
633734,3,Alive,Good,sweetgum,Douglas Manor-Douglaston-Little Neck
482662,3,Alive,Good,Japanese zelkova,Hammels-Arverne-Edgemere
675201,12,Alive,Good,Norway maple,Crown Heights North
32915,11,Alive,Fair,honeylocust,QN20
379305,4,Alive,Good,ash,Van Cortlandt Village
669260,16,Alive,Good,honeylocust,Bayside-Bayside Hills
695234,22,Alive,Good,pin oak,East Flushing
307504,12,Alive,Good,honeylocust,QN12
467693,10,Alive,Good,Japanese zelkova,Bedford Park-Fordham North
208404,4,Alive,Poor,purple-leaf plum,QN20
221889,17,Alive,Good,Callery pear,Murray Hill-Kips Bay
248552,11,Alive,Fair,American linden,Queens Village
180373,3,Alive,Fair,Kentucky yellowwood,Midwood
416715,2,Alive,Good,Japanese snowbell,Canarsie
29598,26,Alive,Good,Norway maple,Crown Heights South
437725,9,Alive,Good,Callery pear,Old Town-Dongan Hills-South Beach
386224,7,Alive,Fair,purple-leaf plum,Flatlands
445521,19,Alive,Good,London planetree,Old Town-Dongan Hills-South Beach
586403,3,Alive,Good,sugar maple,Sunset Park West
672178,3,Alive,Good,swamp white oak,Lindenwood-Howard Beach
256737,28,Alive,Fair,London planetree,Bay Ridge
591593,3,Alive,Good,Amur maackia,Bellerose
332195,20,Alive,Good,red maple,St. Albans
216525,3,Alive,Good,Callery pear,Homecrest
20206,19,Alive,Good,Norway maple,Westerleigh
150555,7,Alive,Good,Japanese zelkova,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
100270,11,Alive,Good,littleleaf linden,Bushwick South
475708,15,Alive,Good,Callery pear,Morrisania-Melrose
118917,7,Alive,Good,cherry,Canarsie
132326,6,Alive,Good,Kentucky yellowwood,Kensington-Ocean Parkway
77922,3,Alive,Good,Sophora,QN12
654053,8,Dead,,,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan
479725,8,Alive,Good,Sophora,University Heights-Morris Heights
597550,3,Alive,Good,swamp white oak,Whitestone
265538,9,Alive,Good,Callery pear,Queens Village
217742,10,Alive,Good,honeylocust,Upper West Side
23880,7,Alive,Good,Callery pear,Whitestone
458947,5,Alive,Good,Sophora,Far Rockaway-Bayswater
652770,15,Alive,Good,sycamore maple,Springfield Gardens South-Brookville
186753,7,Alive,Good,littleleaf linden,Norwood
693660,15,Alive,Good,green ash,21
513916,12,Alive,Good,Callery pear,Jackson Heights
507558,10,Alive,Good,honeylocust,Great Kills
389311,7,Alive,Good,American elm,Upper East Side-Carnegie Hill
682989,19,Alive,Good,London planetree,East Flushing
60725,7,Alive,Good,Callery pear,Crown Heights North
417705,7,Alive,Good,black locust,Cypress Hills-City Line
32997,4,Alive,Good,dawn redwood,Greenpoint
594120,11,Alive,Good,English oak,Bellerose
228974,11,Alive,Good,pin oak,Glen Oaks-Floral Park-New Hyde Park
703271,22,Alive,Good,London planetree,BK50
257648,6,Alive,Fair,Chinese elm,Longwood
196369,15,Alive,Good,London planetree,Chinatown
188644,0,Stump,,,Murray Hill
128598,15,Alive,Good,honeylocust,Crown Heights South
82149,8,Alive,Good,ginkgo,Spuyten Duyvil-Kingsbridge
152858,22,Alive,Good,pin oak,North Side-South Side
557620,3,Alive,Good,swamp white oak,Van Cortlandt Village
599802,2,Alive,Good,purple-leaf plum,Whitestone
562467,9,Alive,Good,Japanese zelkova,Whitestone
449203,21,Alive,Good,London planetree,Rugby-Remsen Village
388479,3,Alive,Good,cherry,Corona
43632,18,Alive,Fair,Schumard's oak,QN47
458706,14,Alive,Good,sugar maple,Kew Gardens Hills
501040,8,Alive,Good,Amur maple,Westchester-Unionport
2249,11,Alive,Good,Callery pear,North Corona
630255,18,Alive,Fair,green ash,Jamaica Estates-Holliswood
175096,11,Alive,Good,Callery pear,Flatbush
294982,4,Alive,Poor,sugar maple,Bronxdale
233555,18,Alive,Good,pin oak,Pelham Parkway
325673,14,Alive,Good,white ash,East Flatbush-Farragut
188558,30,Alive,Good,London planetree,Morningside Heights
719480,0,Stump,,,South Ozone Park
657520,8,Alive,Good,cherry,Middle Village
26340,12,Alive,Good,red maple,Great Kills
83790,7,Alive,Fair,purple-leaf plum,Seagate-Coney Island
494210,6,Alive,Good,cherry,Crotona Park East
613124,15,Alive,Good,littleleaf linden,Forest Hills
141910,11,Alive,Good,green ash,19
170614,4,Alive,Good,honeylocust,College Point
302974,8,Alive,Good,purple-leaf plum,Midwood
660511,2,Alive,Good,Japanese tree lilac,East Flushing
287905,10,Alive,Good,ginkgo,Washington Heights South
632293,17,Alive,Good,Norway maple,Douglas Manor-Douglaston-Little Neck
328626,16,Alive,Good,Japanese zelkova,Bensonhurst West
342562,0,Stump,,,Prospect Lefferts Gardens-Wingate
350773,18,Alive,Good,London planetree,Queensboro Hill
129076,12,Alive,Good,pin oak,Bedford
369649,9,Alive,Good,silver maple,Annadale-Huguenot-Prince's Bay-Eltingville
56956,13,Alive,Fair,Sophora,New Springville-Bloomfield-Travis
237259,9,Alive,Good,northern red oak,Forest Hills
134030,2,Alive,Poor,Japanese zelkova,Flatlands
533372,11,Alive,Good,red maple,Great Kills
710176,2,Alive,Good,American elm,Bushwick South
232164,25,Alive,Good,silver maple,Kew Gardens
130417,26,Alive,Good,sycamore maple,Jackson Heights
123715,8,Alive,Fair,London planetree,Norwood
624177,13,Alive,Good,ginkgo,Jackson Heights
366712,30,Alive,Good,London planetree,New Brighton-Silver Lake
457210,13,Alive,Fair,silver maple,Bedford
142854,9,Alive,Good,green ash,Upper West Side
408511,24,Alive,Good,pin oak,BX44
592223,0,Stump,,,Glen Oaks-Floral Park-New Hyde Park
692821,4,Alive,Good,crimson king maple,Briarwood-Jamaica Hills
418104,3,Alive,Good,cherry,Richmond Hill
650875,18,Alive,Good,Norway maple,Woodhaven
141423,4,Alive,Good,crab apple,Laurelton
100547,10,Alive,Good,golden raintree,QN53
532128,13,Alive,Good,green ash,Elmhurst
305338,34,Alive,Fair,Norway maple,Flatbush
469781,4,Alive,Good,ginkgo,Morrisania-Melrose
197316,18,Alive,Good,red maple,New Springville-Bloomfield-Travis
552,17,Alive,Good,honeylocust,QN29
92009,14,Alive,Good,Norway maple,18
518912,6,Dead,,,Co-op City
443203,3,Alive,Good,white oak,East New York
13092,14,Alive,Good,littleleaf linden,West Village
448043,7,Alive,Good,littleleaf linden,Hunts Point
191237,24,Alive,Good,silver maple,Forest Hills
28784,12,Alive,Good,pin oak,North Riverdale-Fieldston-Riverdale
36911,9,Alive,Fair,Callery pear,Midtown-Midtown South
367386,21,Alive,Good,silver maple,New Brighton-Silver Lake
504281,12,Alive,Good,London planetree,Soundview-Castle Hill-Clason Point-Harding Park
51028,15,Alive,Fair,Norway maple,Pomonok-Flushing Heights-Hillcrest
80968,6,Alive,Good,American hophornbeam,Astoria
291876,2,Alive,Good,Norway maple,Schuylerville-Throgs Neck-Edgewater Park
155054,3,Alive,Good,cherry,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan
501587,6,Alive,Fair,cherry,Soundview-Castle Hill-Clason Point-Harding Park
299789,9,Alive,Good,crimson king maple,Charleston-Richmond Valley-Tottenville
485582,3,Alive,Good,pin oak,Sunset Park West
321618,13,Alive,Good,green ash,East Flushing
14283,20,Alive,Good,London planetree,Co-op City
357298,6,Alive,Good,Callery pear,Charleston-Richmond Valley-Tottenville
202240,14,Alive,Good,Japanese zelkova,Woodlawn-Wakefield
97460,39,Alive,Good,London planetree,Kensington-Ocean Parkway
186031,7,Alive,Fair,honeylocust,33
575995,19,Alive,Good,honeylocust,Springfield Gardens North
538666,16,Alive,Fair,London planetree,Todt Hill-Emerson Hill-Heartland Village-Lighthous
205937,26,Alive,Good,London planetree,19
174729,3,Alive,Good,Callery pear,Williamsburg
170751,7,Alive,Good,Callery pear,Ocean Parkway South
227233,0,Stump,,,Woodlawn-Wakefield
398569,10,Alive,Fair,crimson king maple,Grasmere-Arrochar-Ft. Wadsworth
309840,22,Alive,Good,London planetree,Sunset Park East
578729,4,Alive,Good,purple-leaf plum,New Springville-Bloomfield-Travis
359822,3,Alive,Good,swamp white oak,Prospect Lefferts Gardens-Wingate
230072,3,Alive,Good,'Schubert' chokecherry,New Brighton-Silver Lake
427253,21,Alive,Good,green ash,Ozone Park
197747,0,Stump,,,Arden Heights
459513,6,Alive,Good,Chinese elm,Mott Haven-Port Morris
657677,4,Alive,Good,London planetree,Georgetown-Marine Park-Bergen Beach-Mill Basin
406097,23,Alive,Good,London planetree,Canarsie
548183,6,Alive,Good,sweetgum,Williamsburg
555708,3,Alive,Fair,pin oak,Bedford Park-Fordham North
245702,0,Stump,,,Bellerose
81407,7,Alive,Good,pin oak,West Village
274273,10,Alive,Fair,American linden,Charleston-Richmond Valley-Tottenville
112864,4,Alive,Good,London planetree,Hudson Yards-Chelsea-Flatiron-Union Square
71800,11,Alive,Fair,crimson king maple,Todt Hill-Emerson Hill-Heartland Village-Lighthous
276260,4,Alive,Good,Japanese zelkova,East Elmhurst
448183,6,Alive,Good,Callery pear,Hunts Point
253891,7,Alive,Good,Callery pear,BK17
119748,11,Alive,Fair,pin oak,St. Albans
55403,5,Alive,Good,silver maple,East Tremont
396885,8,Alive,Good,Japanese snowbell,Arden Heights
588733,24,Alive,Good,London planetree,QN05
564530,8,Alive,Good,Japanese zelkova,St. Albans
424490,7,Alive,Good,red maple,Lindenwood-Howard Beach
120889,4,Alive,Poor,London planetree,Central Harlem South
143445,0,Stump,,,Great Kills
89687,4,Alive,Good,honeylocust,Upper West Side
138774,10,Alive,Good,green ash,Central Harlem South
649423,4,Alive,Good,sweetgum,Bayside-Bayside Hills
489504,8,Alive,Good,red maple,Great Kills
619497,21,Alive,Good,willow oak,Bensonhurst West
426911,9,Alive,Good,Amur maple,Cypress Hills-City Line
76613,22,Alive,Good,London planetree,Ridgewood
129793,3,Alive,Fair,swamp white oak,Stuyvesant Heights
566762,32,Alive,Good,London planetree,Cambria Heights
371475,18,Alive,Poor,green ash,Elmhurst
379791,10,Alive,Fair,red maple,Jackson Heights
623696,28,Alive,Good,London planetree,Borough Park
339083,5,Alive,Good,red maple,Great Kills
285846,21,Alive,Good,ginkgo,Flatbush
265299,7,Alive,Good,purple-leaf plum,Schuylerville-Throgs Neck-Edgewater Park
57492,9,Alive,Fair,Callery pear,Sunset Park West
339070,6,Alive,Good,white ash,Great Kills
580917,4,Alive,Good,purple-leaf plum,Springfield Gardens North
233957,6,Alive,Good,pin oak,Bedford Park-Fordham North
376125,5,Alive,Good,katsura tree,Glendale
191836,16,Alive,Good,London planetree,Carroll Gardens-Columbia Street-Red Hook
245667,9,Alive,Good,red maple,Great Kills
59935,3,Alive,Good,American elm,Jackson Heights
197810,5,Alive,Poor,Callery pear,Murray Hill-Kips Bay
394862,5,Alive,Good,red maple,West New Brighton-New Brighton-St. George
438378,3,Alive,Good,Japanese tree lilac,East New York
539289,7,Alive,Good,honeylocust,Todt Hill-Emerson Hill-Heartland Village-Lighthous
518451,13,Alive,Fair,Callery pear,Charleston-Richmond Valley-Tottenville
109656,2,Alive,Fair,cherry,Rego Park
154743,18,Alive,Good,London planetree,Kensington-Ocean Parkway
265958,5,Alive,Good,honeylocust,Queens Village
208288,17,Alive,Good,green ash,18
367146,39,Alive,Good,London planetree,New Brighton-Silver Lake
613909,5,Alive,Good,American linden,St. Albans
308581,7,Alive,Good,Japanese zelkova,Sunset Park East
364375,12,Alive,Good,Callery pear,Kingsbridge Heights
255934,19,Alive,Good,London planetree,Laurelton
258302,30,Alive,Good,red maple,Bay Ridge
212580,28,Alive,Good,pin oak,Bayside-Bayside Hills
222883,16,Alive,Good,honeylocust,Woodlawn-Wakefield
499049,7,Alive,Good,Callery pear,Crown Heights North
504953,2,Alive,Good,pin oak,Parkchester
497439,10,Alive,Good,Japanese zelkova,Soundview-Bruckner
690118,34,Alive,Good,Norway maple,59
520938,6,Alive,Good,Japanese zelkova,Elmhurst
535583,7,Alive,Good,Callery pear,Great Kills
367839,28,Alive,Good,London planetree,Madison
74027,4,Alive,Good,Kentucky coffeetree,MN33
427446,3,Alive,Good,silver linden,Canarsie
173085,7,Alive,Fair,cherry,Far Rockaway-Bayswater
576447,11,Alive,Good,Norway maple,Springfield Gardens North
381215,3,Alive,Fair,swamp white oak,Pelham Parkway
281805,4,Alive,Fair,littleleaf linden,Morningside Heights
621771,2,Alive,Good,Kentucky coffeetree,Sunset Park West
253460,19,Alive,Good,Japanese zelkova,Schuylerville-Throgs Neck-Edgewater Park
361379,12,Alive,Good,Callery pear,Charleston-Richmond Valley-Tottenville
470000,18,Alive,Fair,northern red oak,QN15
497662,2,Alive,Good,American linden,Bushwick South
234399,42,Alive,Good,pin oak,Queensboro Hill
554447,5,Alive,Good,pin oak,Douglas Manor-Douglaston-Little Neck
150928,16,Alive,Good,pin oak,West Concourse
631665,2,Alive,Good,cherry,East Flatbush-Farragut
344118,4,Alive,Fair,black oak,Central Harlem North-Polo Grounds
519168,10,Alive,Fair,Callery pear,BX13
648611,11,Alive,Good,Callery pear,Auburndale
122958,18,Alive,Good,green ash,BK76
420629,19,Alive,Good,honeylocust,Midwood
698704,18,Alive,Good,Norway maple,QN49
630276,10,Alive,Poor,Japanese zelkova,Jamaica Estates-Holliswood
510518,2,Alive,Good,crab apple,Annadale-Huguenot-Prince's Bay-Eltingville
674824,11,Alive,Good,sugar maple,Georgetown-Marine Park-Bergen Beach-Mill Basin
203656,29,Alive,Good,sycamore maple,Forest Hills
325711,16,Alive,Good,Norway maple,Bellerose
301921,15,Alive,Good,pin oak,Charleston-Richmond Valley-Tottenville
276337,0,Stump,,,Canarsie
534938,12,Alive,Good,sweetgum,Great Kills
314904,0,Stump,,,Prospect Lefferts Gardens-Wingate
603906,24,Alive,Good,London planetree,Douglas Manor-Douglaston-Little Neck
516797,10,Alive,Good,honeylocust,Co-op City
440894,2,Alive,Good,maple,East Tremont
115568,4,Alive,Good,honeylocust,Baisley Park
587171,8,Alive,Poor,pin oak,Rosedale
430647,2,Alive,Fair,American beech,Mount Hope
532029,8,Alive,Good,Callery pear,Central Harlem North-Polo Grounds
98014,20,Alive,Fair,honeylocust,Carroll Gardens-Columbia Street-Red Hook
484895,13,Alive,Fair,catalpa,Sunset Park West
656231,11,Alive,Good,Callery pear,Murray Hill
544530,3,Alive,Good,honeylocust,Springfield Gardens South-Brookville
283982,4,Dead,,,Crotona Park East
180741,8,Alive,Good,Norway maple,Forest Hills
718896,2,Alive,Good,Kentucky coffeetree,Jamaica
143273,5,Alive,Good,Shantung maple,Forest Hills
666804,22,Alive,Good,littleleaf linden,Hollis
707883,12,Alive,Good,Norway maple,BK25
140155,13,Alive,Good,pin oak,Lincoln Square
129517,4,Alive,Good,Callery pear,Stuyvesant Heights
496726,6,Alive,Good,Japanese zelkova,Soundview-Bruckner
336030,8,Alive,Good,honeylocust,East Concourse-Concourse Village
189354,20,Alive,Good,littleleaf linden,Park Slope-Gowanus
423031,4,Alive,Good,cherry,Hunts Point
63861,12,Alive,Fair,crimson king maple,11
136097,2,Alive,Good,littleleaf linden,Laurelton
719723,13,Alive,Good,honeylocust,South Jamaica
332111,19,Alive,Fair,maple,13
37572,6,Alive,Poor,Norway maple,Ridgewood
420839,10,Alive,Good,cherry,Cypress Hills-City Line
241302,15,Alive,Good,London planetree,Murray Hill-Kips Bay
680565,3,Alive,Good,swamp white oak,Kew Gardens Hills
253004,17,Alive,Poor,pin oak,Queens Village
307377,12,Alive,Good,honeylocust,Greenpoint
505310,3,Alive,Good,serviceberry,Van Nest-Morris Park-Westchester Square
576440,30,Alive,Good,pin oak,Fort Greene
627946,10,Alive,Good,green ash,South Ozone Park
587867,18,Alive,Good,honeylocust,Rosedale
720027,14,Alive,Good,honeylocust,South Jamaica
12367,7,Alive,Good,cherry,Whitestone
326314,15,Alive,Good,London planetree,Allerton-Pelham Gardens
209117,3,Alive,Fair,Norway maple,Oakwood-Oakwood Beach
513425,9,Alive,Good,pin oak,Crown Heights South
21681,21,Alive,Fair,London planetree,Steinway
425052,11,Alive,Good,honeylocust,Claremont-Bathgate
610562,27,Alive,Fair,green ash,Pomonok-Flushing Heights-Hillcrest
484172,8,Alive,Good,pin oak,Annadale-Huguenot-Prince's Bay-Eltingville
697396,5,Alive,Good,red maple,Murray Hill
577879,3,Alive,Good,cherry,New Dorp-Midland Beach
3198,4,Alive,Good,golden raintree,Corona
415544,15,Alive,Good,London planetree,East New York
270244,3,Alive,Good,Chinese elm,Sunset Park East
36329,21,Alive,Good,silver maple,Old Town-Dongan Hills-South Beach
329966,6,Alive,Fair,American linden,West Concourse
138153,4,Alive,Good,Sophora,Laurelton
228765,25,Alive,Good,pin oak,Bellerose
388597,6,Alive,Good,Callery pear,Clinton
432578,22,Alive,Good,sweetgum,Westerleigh
81723,12,Alive,Good,London planetree,West Brighton
415288,23,Alive,Good,London planetree,East New York
678022,8,Alive,Fair,red maple,Glendale
10375,16,Alive,Good,green ash,Soundview-Castle Hill-Clason Point-Harding Park
673291,3,Alive,Good,maple,Maspeth
107176,4,Alive,Good,ginkgo,MN31
625820,11,Alive,Good,scarlet oak,Briarwood-Jamaica Hills
463379,25,Alive,Good,London planetree,BK85
302052,4,Alive,Good,purple-leaf plum,Westerleigh
189130,3,Alive,Good,bur oak,Steinway
387920,5,Alive,Good,pin oak,Morrisania-Melrose
63064,14,Alive,Good,Japanese zelkova,QN20
155958,11,Alive,Fair,Sophora,Upper West Side
4333,3,Alive,Good,purple-leaf plum,Pomonok-Flushing Heights-Hillcrest
171309,4,Alive,Good,honeylocust,Battery Park City-Lower Manhattan
99288,2,Alive,Fair,swamp white oak,Westchester-Unionport
295661,5,Alive,Good,honeylocust,Murray Hill-Kips Bay
133402,3,Alive,Good,blue spruce,Turtle Bay-East Midtown
281100,4,Alive,Good,magnolia,Hunters Point-Sunnyside-West Maspeth
33783,2,Alive,Good,honeylocust,Kew Gardens Hills
605482,20,Alive,Good,Norway maple,St. Albans
679324,17,Alive,Good,sweetgum,Stuyvesant Heights
370837,29,Alive,Poor,London planetree,Laurelton
471848,5,Alive,Good,purple-leaf plum,Mariner's Harbor-Arlington-Port Ivory-Graniteville
466431,13,Alive,Good,Japanese zelkova,Williamsbridge-Olinville
5913,7,Alive,Good,American linden,Woodside
489947,6,Alive,Good,Callery pear,Madison
208333,17,Alive,Good,Norway maple,Fort Greene
47323,7,Alive,Good,honeylocust,Kingsbridge Heights
516100,11,Alive,Fair,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
223177,15,Alive,Good,Callery pear,Glen Oaks-Floral Park-New Hyde Park
347357,20,Alive,Good,London planetree,Georgetown-Marine Park-Bergen Beach-Mill Basin
183005,8,Alive,Good,Callery pear,Central Harlem South
424438,0,Alive,Good,eastern redcedar,Baisley Park
319217,4,Alive,Good,honeylocust,Bensonhurst East
552096,27,Alive,Good,Japanese zelkova,New Brighton-Silver Lake
140492,7,Alive,Good,cherry,Bensonhurst East
272991,29,Alive,Good,northern red oak,North Riverdale-Fieldston-Riverdale
49671,4,Alive,Good,Chinese chestnut,Bayside-Bayside Hills
311585,6,Alive,Fair,Callery pear,Hunters Point-Sunnyside-West Maspeth
72318,4,Alive,Good,pin oak,North Side-South Side
164879,11,Alive,Fair,cherry,Steinway
228141,4,Alive,Poor,Callery pear,QN28
419140,2,Alive,Good,Amur maple,East Flushing
620463,10,Alive,Good,pin oak,Elmhurst-Maspeth
377583,25,Alive,Good,pin oak,University Heights-Morris Heights
